14:20:14,1789903214,teardown,1551
14:20:16,1789903216,teardown,1551
14:20:18,1789903218,teardown,1551
14:20:20,1789903220,teardown,1551
14:20:22,1789903222,teardown,1551
14:20:24,1789903224,teardown,2057
14:20:27,1789903227,teardown,2057
14:20:29,1789903229,teardown,6579
14:20:31,1789903231,teardown,11419
14:20:33,1789903233,teardown,11431
14:20:35,1789903235,teardown,11435
14:20:37,1789903237,teardown,11447
14:20:39,1789903239,teardown,11453
14:20:41,1789903241,teardown,11463
14:20:43,1789903243,teardown,11473
14:20:45,1789903245,teardown,11481
14:20:47,1789903247,teardown,11487
14:20:49,1789903249,teardown,11499
14:20:51,1789903251,teardown,11505
14:20:53,1789903253,teardown,11515
14:20:55,1789903255,teardown,11521
14:20:57,1789903257,teardown,11533
14:20:59,1789903259,teardown,11539
14:21:01,1789903261,teardown,11551
14:21:03,1789903263,teardown,11557
14:21:05,1789903265,teardown,11563
14:21:07,1789903267,teardown,11569
14:21:09,1789903269,teardown,11575
14:21:11,1789903271,teardown,11581
14:21:13,1789903273,teardown,11587
14:21:15,1789903275,teardown,11595
14:21:17,1789903277,teardown,11603
14:21:19,1789903279,teardown,11609
14:21:21,1789903281,teardown,11621
14:21:23,1789903283,teardown,11627
14:21:26,1789903286,teardown,11631
14:21:28,1789903288,teardown,11637
14:21:30,1789903290,teardown,11641
14:21:32,1789903292,teardown,11645
14:21:34,1789903294,teardown,11645
14:21:37,1789903297,teardown,11645
14:21:39,1789903299,teardown,11645
14:21:41,1789903301,teardown,11645
14:21:43,1789903303,teardown,11647
14:21:46,1789903306,teardown,11651
14:21:48,1789903308,teardown,11653
14:21:50,1789903310,teardown,11657
14:21:53,1789903313,teardown,11659
14:21:55,1789903315,teardown,11663
14:21:57,1789903317,teardown,11665
14:21:59,1789903319,teardown,11665
14:22:01,1789903321,teardown,11665
14:22:04,1789903324,teardown,11665
14:22:08,1789903328,teardown,11665
14:22:10,1789903330,teardown,28023
14:22:12,1789903332,teardown,28023
14:22:14,1789903334,teardown,28035
14:22:16,1789903336,teardown,28089
14:22:18,1789903338,teardown,28089
14:22:20,1789903340,fill,30149
14:22:22,1789903342,fill,30669
14:22:24,1789903344,fill,30669
14:22:26,1789903346,fill,30991
14:22:28,1789903348,fill,31371
14:22:30,1789903350,fill,31371
14:22:32,1789903352,fill,31371
14:22:34,1789903354,fill,31957
14:22:36,1789903356,fill,31957
14:22:38,1789903358,fill,31957
14:22:40,1789903360,fill,31957
14:22:42,1789903362,fill,31957
14:22:44,1789903364,fill,32039
14:22:46,1789903366,fill,32039
14:22:48,1789903368,fill,32039
14:22:50,1789903370,fill,32039
14:22:52,1789903372,fill,32039
14:22:54,1789903374,fill,32099
14:22:56,1789903376,fill,32099
14:22:58,1789903378,fill,32099
14:23:00,1789903380,fill,32099
14:23:02,1789903382,fill,32099
14:23:04,1789903384,fill,32099
14:23:07,1789903387,fill,32099
14:23:09,1789903389,fill,32099
14:23:11,1789903391,fill,32099
14:23:13,1789903393,fill,32099
14:23:15,1789903395,fill,32099
14:23:17,1789903397,fill,32099
14:23:19,1789903399,fill,32099
14:23:21,1789903401,fill,32099
14:23:23,1789903403,fill,32099
14:23:25,1789903405,fill,32099
14:23:27,1789903407,fill,32099
14:23:29,1789903409,fill,32099
14:23:31,1789903411,fill,32099
14:23:33,1789903413,fill,32099
14:23:35,1789903415,fill,32099
14:23:37,1789903417,fill,32099
14:23:39,1789903419,fill,32099
14:23:41,1789903421,fill,32099
14:23:43,1789903423,fill,32099
14:23:45,1789903425,fill,32099
14:23:47,1789903427,fill,32099
14:23:49,1789903429,fill,32099
14:23:51,1789903431,fill,32099
14:23:53,1789903433,fill,32099
14:23:55,1789903435,fill,32099
14:23:57,1789903437,fill,32099
14:23:59,1789903439,decode,32099
14:24:01,1789903441,decode,32103
14:24:03,1789903443,decode,32103
14:24:05,1789903445,decode,32103
14:24:07,1789903447,battery,32103
14:24:09,1789903449,battery,32103
14:24:11,1789903451,battery,32103
14:24:13,1789903453,battery,32103
14:24:15,1789903455,battery,32103
14:24:17,1789903457,battery,32103
14:24:19,1789903459,battery,32103
14:24:21,1789903461,battery,32103
14:24:23,1789903463,battery,32103
14:24:25,1789903465,battery,32103
14:24:27,1789903467,battery,32103
14:24:29,1789903469,battery,32103
14:24:31,1789903471,battery,32103
14:24:33,1789903473,battery,32103
14:24:35,1789903475,battery,32103
14:24:37,1789903477,battery,32103
14:24:39,1789903479,battery,32103
14:24:42,1789903482,battery,32103
14:24:44,1789903484,battery,32103
14:24:46,1789903486,battery,32103
14:24:48,1789903488,battery,32103
14:24:50,1789903490,battery,32103
14:24:52,1789903492,battery,32103
14:24:54,1789903494,battery,32103
14:24:56,1789903496,battery,32103
14:24:58,1789903498,battery,32103
14:25:00,1789903500,teardown,32103
14:25:02,1789903502,teardown,31850
14:25:04,1789903504,teardown,31850
14:25:10,1789903510,teardown,1551
14:25:12,1789903512,teardown,1551
