14:25:14,1789903514,teardown,1551
14:25:16,1789903516,teardown,1551
14:25:18,1789903518,teardown,1551
14:25:20,1789903520,teardown,1551
14:25:22,1789903522,teardown,1551
14:25:24,1789903524,teardown,1551
14:25:26,1789903526,teardown,2057
14:25:28,1789903528,teardown,2057
14:25:30,1789903530,teardown,3607
14:25:32,1789903532,teardown,5031
14:25:34,1789903534,teardown,5653
14:25:36,1789903536,teardown,6295
14:25:38,1789903538,teardown,8987
14:25:40,1789903540,teardown,11137
14:25:42,1789903542,teardown,11425
14:25:44,1789903544,teardown,11435
14:25:46,1789903546,teardown,11447
14:25:48,1789903548,teardown,11465
14:25:50,1789903550,teardown,11473
14:25:52,1789903552,teardown,11487
14:25:54,1789903554,teardown,11499
14:25:56,1789903556,teardown,11511
14:25:58,1789903558,teardown,11521
14:26:00,1789903560,teardown,11533
14:26:02,1789903562,teardown,11545
14:26:04,1789903564,teardown,11551
14:26:06,1789903566,teardown,11563
14:26:08,1789903568,teardown,11571
14:26:11,1789903571,teardown,11575
14:26:13,1789903573,teardown,11583
14:26:15,1789903575,teardown,11587
14:26:18,1789903578,teardown,11593
14:26:20,1789903580,teardown,11599
14:26:22,1789903582,teardown,11599
14:26:24,1789903584,teardown,11609
14:26:26,1789903586,teardown,11615
14:26:28,1789903588,teardown,11621
14:26:32,1789903592,teardown,11629
14:26:34,1789903594,teardown,11633
14:26:36,1789903596,teardown,11635
14:26:38,1789903598,teardown,11639
14:26:40,1789903600,teardown,11645
14:26:42,1789903602,teardown,11651
14:26:44,1789903604,teardown,11653
14:26:48,1789903608,teardown,11657
14:26:50,1789903610,teardown,11659
14:26:53,1789903613,teardown,11663
14:26:57,1789903617,teardown,11663
14:26:59,1789903619,teardown,11663
14:27:01,1789903621,teardown,11665
14:27:04,1789903624,teardown,11665
14:27:06,1789903626,teardown,11665
14:27:08,1789903628,teardown,11665
14:27:10,1789903630,teardown,11665
14:27:12,1789903632,teardown,11665
14:27:14,1789903634,teardown,28003
14:27:16,1789903636,teardown,28003
14:27:18,1789903638,teardown,28089
14:27:20,1789903640,teardown,28089
14:27:22,1789903642,fill,28089
14:27:24,1789903644,fill,29491
14:27:26,1789903646,fill,29491
14:27:28,1789903648,fill,29531
14:27:30,1789903650,fill,29853
14:27:32,1789903652,fill,29853
14:27:34,1789903654,fill,29853
14:27:36,1789903656,fill,30017
14:27:38,1789903658,fill,30017
14:27:40,1789903660,fill,30017
14:27:42,1789903662,fill,30017
14:27:44,1789903664,fill,30039
14:27:46,1789903666,fill,30039
14:27:48,1789903668,fill,30039
14:27:50,1789903670,fill,30081
14:27:52,1789903672,fill,30081
14:27:54,1789903674,fill,30081
14:27:56,1789903676,fill,30081
14:27:58,1789903678,fill,30081
14:28:00,1789903680,fill,30081
14:28:02,1789903682,fill,30081
14:28:04,1789903684,fill,30081
14:28:06,1789903686,fill,30081
14:28:08,1789903688,fill,30081
14:28:10,1789903690,fill,30081
14:28:12,1789903692,fill,30081
14:28:14,1789903694,fill,30081
14:28:16,1789903696,fill,30081
14:28:18,1789903698,fill,30081
14:28:21,1789903701,fill,30081
14:28:23,1789903703,fill,30081
14:28:25,1789903705,fill,30081
14:28:27,1789903707,fill,30081
14:28:29,1789903709,fill,30081
14:28:31,1789903711,fill,30081
14:28:33,1789903713,fill,30081
14:28:35,1789903715,fill,30081
14:28:37,1789903717,fill,30081
14:28:39,1789903719,fill,30081
14:28:41,1789903721,fill,30081
14:28:43,1789903723,fill,30081
14:28:45,1789903725,fill,30081
14:28:47,1789903727,fill,30081
14:28:49,1789903729,fill,30081
14:28:51,1789903731,fill,30081
14:28:53,1789903733,fill,30081
14:28:55,1789903735,fill,30081
14:28:57,1789903737,fill,30081
14:28:59,1789903739,fill,30081
14:29:01,1789903741,fill,30081
14:29:03,1789903743,fill,30081
14:29:05,1789903745,fill,30081
14:29:07,1789903747,fill,30081
14:29:09,1789903749,fill,30081
14:29:11,1789903751,fill,30081
14:29:13,1789903753,fill,30081
14:29:15,1789903755,fill,30081
14:29:17,1789903757,fill,30081
14:29:19,1789903759,fill,30081
14:29:21,1789903761,fill,30081
14:29:23,1789903763,fill,30081
14:29:25,1789903765,fill,30081
14:29:27,1789903767,fill,30081
14:29:29,1789903769,decode,30083
14:29:31,1789903771,decode,30083
14:29:33,1789903773,decode,30083
14:29:35,1789903775,decode,30083
14:29:37,1789903777,battery,30083
14:29:39,1789903779,battery,30083
14:29:41,1789903781,battery,30083
14:29:43,1789903783,battery,30083
14:29:45,1789903785,battery,30083
14:29:47,1789903787,battery,30083
14:29:49,1789903789,battery,30083
14:29:51,1789903791,battery,30083
14:29:53,1789903793,battery,30083
14:29:56,1789903796,battery,30083
14:29:58,1789903798,battery,30083
14:30:00,1789903800,battery,30083
14:30:02,1789903802,battery,30083
14:30:04,1789903804,battery,30083
14:30:06,1789903806,battery,30083
14:30:08,1789903808,battery,30083
14:30:10,1789903810,battery,30083
14:30:12,1789903812,battery,30083
14:30:14,1789903814,battery,30083
14:30:16,1789903816,battery,30083
14:30:18,1789903818,battery,30083
14:30:20,1789903820,battery,30083
14:30:22,1789903822,battery,30083
14:30:24,1789903824,battery,30083
14:30:26,1789903826,battery,30083
14:30:28,1789903828,battery,30083
14:30:30,1789903830,battery,30083
14:30:32,1789903832,battery,30083
14:30:34,1789903834,teardown,30083
14:30:36,1789903836,teardown,29830
14:30:43,1789903843,teardown,1551
14:30:45,1789903845,teardown,1551
