14:14:43,1789902883,teardown,1551
14:14:45,1789902885,teardown,1551
14:14:47,1789902887,teardown,1551
14:14:49,1789902889,teardown,1551
14:14:51,1789902891,teardown,1551
14:14:53,1789902893,teardown,2057
14:14:55,1789902895,teardown,2057
14:14:57,1789902897,teardown,2125
14:14:59,1789902899,teardown,3467
14:15:01,1789902901,teardown,5433
14:15:03,1789902903,teardown,7781
14:15:05,1789902905,teardown,9893
14:15:07,1789902907,teardown,1551
14:15:09,1789902909,teardown,1551
